index,question,predicted_answer,actual_answer,bert_score,cosine_score,exact_match
1007,"Lila & Eve is a 2015 American crime drama film directed by Charles Stone III and written by Patrick Gilfillan. The film stars Viola Davis and Jennifer Lopez. It premiered on January 30, 2015, at the Sundance Film Festival. The film was released in North America on July 17, 2015, in a limited release and through video on demand by Samuel Goldwyn Films. This marks the second time Davis and Lopez acted in a film together, the first being the Steven Soderbergh film Out of Sight in 1998.

Ann and Eve  is a 1970 Swedish-Yugoslav erotic drama film directed by Arne Mattsson and starring Gio Petré and Marie Liljedahl as the title characters. The film also stars Francisco Rabal.

Ever Since Eve is a 1937 romantic comedy film starring Marion Davies (in her final film) and Robert Montgomery.

Where was the director of film The Hobbit: An Unexpected Journey born?",charles stone iii - philadelphia usa,wellington,0.22864198684692383,0.0,False
1008,"The Hobbit: An Unexpected Journey is a 2012 epic high fantasy adventure film directed by Peter Jackson. It is the first installment in a three- part film adaptation based on J. R. R. Tolkien ’s 1937 novel The Hobbit. It is followed by( 2013) and( 2014), and together they act as a prequel to Jackson's The Lord of the Rings film trilogy. The film's screenplay was written by Jackson, his longtime collaborators Fran Walsh and Philippa Boyens, and Guillermo del Toro, who was originally chosen to direct the film before leaving the project in 2010. The story is set in Middle- earth seventy- seven years before the main events of The Lord of the Rings, and portions of the film are adapted from the appendices to Tolkien's The Return of the KingAn Unexpected Journey tells the tale of Bilbo Baggins( Martin Freeman), who is convinced by the wizard Gandalf( Ian McKellen) to accompany thirteen Dwarves, led by Thorin Oakenshield( Richard Armitage), on a quest to reclaim the Lonely Mountain from the dragon Smaug. The ensemble cast also includes James Nesbitt, Ken Stott, Cate Blanchett, Ian Holm, Christopher Lee, Hugo Weaving, Elijah Wood and Andy Serkis, and features Sylvester McCoy, Barry Humphries and Manu Bennett.  An Unexpected Journey premiered on 28 November 2012 in New Zealand and was released internationally on 12 December 2012. The film grossed over$ 1.021 billion at the box office, surpassing both and nominally, becoming the fourth highest- grossing film of 2012 and the 44th highest- grossing film of all time. Receiving mixed reviews from critics, the film was nominated for three Academy Awards for Best Visual Effects, Best Production Design, and Best Makeup and Hairstyling. It was also nominated for three British Academy Film Awards.

The Hobbit is a film series consisting of three high fantasy adventure films directed by Peter Jackson. They are based on the 1937 novel The Hobbit by J.R.R. Tolkien, with large portions of the trilogy inspired by the appendices to The Return of the King, which expand on the story told in The Hobbit, as well as new material and characters written especially for the films. Together they act as a prequel to Jackson's The Lord of the Rings film trilogy. The films are subtitled An Unexpected Journey (2012), The Desolation of Smaug (2013), and The Battle of the Five Armies (2014).

The Extraordinary Journey of the Fakir is a 2018 English- language French adventure comedy film directed by Ken Scott and starring Dhanush. It is based on a novel by Romain Puertolas titled The Extraordinary Journey of the Fakir Who Got Trapped in an Ikea Wardrobe, which was originally written in French. The film was shot in India, Brussels, Paris and Rome. The film released on 30 May 2018 in France. It was released in India, USA, Canada, Singapore and Malaysia on 21 June 2019.

Who is the paternal grandfather of Princess Catherine Of Schleswig-Holstein-Sonderburg-Beck?",george william of brunswick-lüneburg,frederick louis,0.5118946433067322,0.0,False
1009,"Princess Catherine of Schleswig-Holstein-Sonderburg-Beck (23 February 1750 – 20 December 1811) was the member of the House of Schleswig-Holstein-Sonderburg-Beck. She was a daughter of Duke Peter August of Holstein-Beck, who was a Russian field marshal and Governor of Estonia, and his second wife, Countess Natalia Golovina. On 8 January 1767 in Revel, she married Prince , the Russian ambassador in France. Their children were: Ivan Ivanovitch, 20th Prince Bariatinski (1772-1825) and Princess Anna Ivanovna Bariatinskaia (1774-1825). Through their son, they are the 5th great-grandparents of Franca Sozzani. Aleksandr Baryatinsky, the Russian Field Marshal, was her grandson. By the early 1770s, the couple had been separated. On 29 March 1800, she purchased Friedrichfelde Castle in Berlin from the printer and publisher Georg Jacob Decker the Younger. With permission from the King, she reverted to her maiden name, and as Duchess Catherine of Holstein-Beck, she led a lavish life, with close ties to the royal family. Besides Friedrichfelde Castle, she owned a town house on Pariser Platz.

Andreas, Prince of Leiningen (Andreas Fürst zu Leiningen; born 27 November 1955) is the current head of the Princely House of Leiningen. He is the son of Emich Kyrill, Prince of Leiningen, and Duchess Eilika of Oldenburg. His older brother Prince Karl Emich of Leiningen lost his rights to succeed as head of the house as a result of his unequal second marriage. His paternal grandmother, Grand Duchess Maria Kirillovna of Russia, was the eldest daughter of Kirill Vladimirovich, Grand Duke of Russia (first claimant to the throne of Russia and a grandson of Alexander II of Russia) and Princess Victoria Melita of Edinburgh (granddaughter of Alexander II of Russia). Because of this, he is in the line of succession to the former Russian throne. His great-great-great grandfather, Carl Friedrich Wilhelm Emich, 3rd Prince of Leiningen, was the elder half-brother of Queen Victoria. Through his father, he is also a direct descendant (specifically a great-great-great-grandson) of Queen Victoria, through her granddaughter, Princess Victoria Melita of Edinburgh, whose second husband was Grand Duke Kirill Vladimirovich. Because of this, he is in the line of succession to the British Throne. He married Princess Alexandra of Hanover on 5 October 1981. They have three children:

Baroness Gösta von dem Bussche-Haddenhausen (; 26 January 1902 – 13 June 1996) was the mother of Prince Claus of the Netherlands, who was the Prince Consort of Queen Beatrix of the Netherlands, thus making her the mother-in-law of the former Dutch Queen. She is also the paternal grandmother of King Willem-Alexander of the Netherlands, who is the current Dutch King.

Where does William Henry Fitzhugh Lee's father work at?",at petersburg,washington and lee university,0.33926090598106384,0.0,False
1010,"William Henry Fitzhugh Lee( May 31, 1837 – October 15, 1891), known as Rooney Lee( often spelled Roony among friends and family) or W.H.F. Lee, was the second son of General Robert E. Lee and Mary Anna Custis. He was a planter, a Confederate cavalry General in the American Civil War, and later a Congressman from Virginia.

Elwyn Cornelius Lee( born 1949) is Vice President for Community Relations and Institutional Access at the University of Houston. He is the husband of congresswoman Sheila Jackson Lee, a member of the United States House of Representatives. Lee was a law professor at the University of Houston Law Center, where he taught the law of employment discrimination.

Sir Francis Henry Lee, 4th Baronet( 17 January 1639 – 4 December 1667) was an English politician who sat in the House of Commons from 1660 to 1667. Lee was the son of Sir Francis Henry Lee, 2nd Baronet, of Quarrendon, Buckinghamshire, and his wife Hon. Anne St. John, daughter of Sir John St John, 1st Baronet of Lydiard Tregoze, later Countess of Rochester. In 1659 he succeeded his brother Henry in the baronetcy. In 1660, Lee was elected Member of Parliament for Malmesbury in the Convention Parliament. He was re-elected MP for Malmesbury in 1661 for the Cavalier Parliament and sat until his death in 1667 Lee lived at Ditchley, Oxfordshire, and died at the age of 28. Lee married Lady Elizabeth Pope, daughter of Thomas Pope, 2nd Earl of Downe( later third wife of Robert Bertie, 3rd Earl of Lindsey). His son Edward succeeded to the baronetcy and was later ennobled as Earl of Lichfield.

What is the award that the director of film Baltic Skies got?",bafta,people's artist of the rsfsr,0.15896271169185638,0.0,False
1011,"Baltic Skies is a 1960 Soviet drama film directed by Vladimir Vengerov.

By the Bluest of Seas is a 1936 Soviet romantic comedy film by Russian director Boris Barnet. It is his second sound feature. Starring Yelena Kuzmina, Nikolai Kryuchkov, and Lev Sverdlin, the story centers on a love triangle between two castaways and a woman from a collective farm on a Soviet Azerbaijani island in the Caspian Sea. Modern critical reviews have hailed By the Bluest of Seas as a little known classic of Soviet cinema. Although some critics have noted that the story and characters are thinly written, high praise has been directed toward Barnet's direction and cinematography, his innovative use of sound, and the film's footage of the Caspian Sea. Some have perceived pro-communist propaganda within the film. However, many consider the film to be less politically overt than was common in Soviet cinema of the time. This, along with the film's divergence from the era's defining style of Socialist realism, has led many to view the film as unique. It has been reported that Barnet found himself in trouble with Joseph Stalin for these reasons. The film has long been elusive to Western audiences. It was never released on any home media format, until 2012, at which point it was made available by the Russian publisher Ruscico and the UK publisher Mr. Bongo Films.

Ballast is a 2008 film directed by Lance Hammer. It competed in the Dramatic category at the 2008 Sundance Film Festival, where it won the awards for Best Director and Best Cinematography. The film received six nominations in the 2009 Film Independent Spirit Awards.

What nationality is the director of film The Beach (Film)?",the director is british,british,0.5933881998062134,0.3799783615910079,False
1012,"The Beach is a 2000 English - language drama film directed by Danny Boyle and based on the 1996 novel of the same name by Alex Garland, which was adapted for the film by John Hodge. The film stars Leonardo DiCaprio, Tilda Swinton, Virginie Ledoyen, Guillaume Canet, and Robert Carlyle. It was filmed on the Thai island Koh Phi Phi.

The Beach (Italian: La spiaggia) also internationally released as Riviera and The Boarder) is a 1954 French-Italian comedy drama film directed by Alberto Lattuada and starring Martine Carol, Raf Vallone and Mario Carotenuto. In 2008 the film was selected to enter the list of the 100 Italian films to be saved. The film's sets were designed by the art director Dario Cecchi. It was shot at the Titanus Studios in Rome and on location around Savona in Liguria.

The Beach is a 2000 drama adventure film directed by Danny Boyle and based on the 1996 novel of the same name by Alex Garland, which was adapted for the film by John Hodge. The film stars Leonardo DiCaprio, Tilda Swinton, Virginie Ledoyen, Guillaume Canet, and Robert Carlyle. It was filmed on the Thai island of Ko Phi Phi Le. The film was a moderate box office success but received mostly negative reviews. DiCaprio was nominated for the Golden Raspberry Award for Worst Actor (lost to John Travolta as Terl from the Warner Bros. Pictures film Battlefield Earth and as Russ Richards in the Paramount Pictures film Lucky Numbers). In spite of that, All Saints's song Pure Shores topped the UK charts.

Where was the place of burial of the director of film Tag Der Freiheit: Unsere Wehrmacht?",laurelwood cemetery,munich waldfriedhof,0.06133090332150459,0.0,False
1013,"Die unvollkommene Ehe is a 1959 Austrian comedy film directed by Robert A. Stemmle. It was entered into the 1st Moscow International Film Festival.

Tag der Freiheit: Unsere Wehrmacht( Day of Freedom: Our Armed Forces) is the third documentary directed by Leni Riefenstahl, following Victory of Faith and Triumph of the Will. Her third film recounts the Seventh Party Rally of the Nazi Party, which occurred in Nuremberg in 1935, and focuses on the German army.  Tag der Freiheit was considered lost at the end of World War II, but an incomplete print of the film was discovered in the 1970s — the extant footage reveals Riefenstahl mainly reprising the approach she used in Triumph of the Will( 1934), though certain more expressionistic sequences clearly presage the more audacious style she would adopt for Olympia( 1938).

The Münchner Lach- und Schießgesellschaft( Munich laughing and shooting association) was a German political kabarett in Munich, founded in 1956 by journalists Sammy Drechsel and Dieter Hildebrandt. Drechsel was the director until his death in 1986. He directed the shows and wrote about 80% of the texts, collaborating with Hildebrandt and. The musical director was, who also composed. The name was colloquially shortened to Lach und Schieß( laugh and shoot). The kabarett had its own theatre in Schwabing.

Do the movies The Man Who Changed His Name (1928 Film) and The Lady Clare, originate from the same country?",yes,yes,1.0,1.0,True
1014,"The Lady Clare is a 1919 British silent drama film directed by Wilfred Noy and starring Mary Odette, Jack Hobbs and Charles Quatermaine. It is based on a poem by Lord Tennyson.

The Man Who Changed His Name is a 1928 British silent mystery film directed by A. V. Bramble and starring Stewart Rome, Betty Faire and James Raglan. It is an adaptation of the play of the same title by Edgar Wallace. It was made at Beaconsfield Studios. The screenplay concerns a young woman who comes to suspect that her husband may in fact be a Canadian fugitive from justice, who murdered his last wife.

Clothes and the Woman is a 1937 British romance film directed by Albert de Courville and starring Rod La Rocque, Tucker McGuire and Constance Collier. It was made at Elstree Studios. While enjoying a holiday in the resort of Cannes, a young woman meets and falls in love with a man. However, worried that she is too plain she decides to dress more fashionably.

Which film has the director died earlier, Railroaded! or By The Light Of A Star?",railroaded,by the light of a star,-0.0003390572965145111,0.0,False
1015,"By the Light of a Star( Spanish: En la luz de una estrella) is a 1941 Argentine musical drama film directed by Enrique Santos Discépolo and starring Hugo del Carril, Ana María Lynch and María Esther Gamas. It is a tango film, an extremely popular genre during the Golden Age of Argentine Cinema.

Danger Lights is a 1930 American Pre-Code drama film, directed by George B. Seitz, from a screenplay by James Ashmore Creelman. It stars Louis Wolheim, Robert Armstrong, and Jean Arthur. The plot concerns railroading on the Chicago, Milwaukee, St. Paul and Pacific Railroad (Milwaukee Road), and the movie was largely filmed along that railroad's lines in Montana. The railway yard in Miles City , Montana was a primary setting, while rural scenes were shot along the railway line through Sixteen Mile Canyon, Montana. Additional footage was shot in Chicago, Illinois (where the Milwaukee Road was headquartered until 1986 when it went out of business.) The film was the first ever shot in the new Spoor-Berggren Natural Vision Process.

The River of Stars is a 1921 British silent adventure film directed by Floyd Martin Thornton and starring Teddy Arundell, Harry Agar Lyons and Faith Bevan. It was based on the 1913 novel The River of Stars by Edgar Wallace featuring Commissioner Sanders.

What nationality is the director of film Fúlmine?",argentine,spanish,0.5891515016555786,0.0,False
1016,"Fúlmine is a 1949 Argentine film directed by Luis Bayón Herrera. It is based in the Guillermo Divito's comic strip Fúlmine character.

Thierry Frémaux( born 29 May 1960) is the director of the Institut Lumière, of the Lumière Film Festival and of the Cannes Film Festival.

Frankenstein all'italiana – Prendimi, straziami, che brucio de passion! is an Italian film directed by Armando Crispino.

Where was the performer of song When You Were My Girl born?",usa,southampton,0.27152764797210693,0.0,False
1017,"When You Were My Girl is a song by English recording artist Matt Cardle. The song was released as a digital download in the United Kingdom on 13 October 2013 as the second single from his third studio album Porcelain (2013). The song was written by Cardle, Will Talbot, Jamie Scott, Toby Smith, JC Chasez, and Jimmy Harry, and it was produced by Cardle, Smith, and Scott.

You Were Mine is a song recorded by American country music group Dixie Chicks. It was released in December 1998 as the fourth single from the album Wide Open Spaces. The song hit number one on the U.S. Country singles chart, spending two weeks there in March 1999. It also placed 34th on the Billboard Hot 100 Pop singles chart, and reached third place on Canada's country music chart.

 When You Were Mine is a song recorded by Australian singer and songwriter Taylor Henderson. The song was written by Henderson, Louis Schoorl, Hayley Warner and Alex Hope, and produced by Schoorl. It was released on 7 March 2014 as the lead single from Henderson's second studio album, Burnt Letters. Musically, When You Were Mine a pop and folk song that incorporates influences of country music, with lyrics about a lost love and wishing to buy back the time. The song received positive reviews from critics, who praised its composition and lyrics as well as Henderson's vocals. They also compared it to his debut single Borrow My Heart( 2013).  When You Were Mine reached number five on the ARIA Singles Chart and became Henderson's third top- five song. It was certified Platinum by the Australian Recording Industry Association for selling over 70,000 copies. The accompanying music video was directed by James Chappell and filmed at a vintage record store. To promote the single, Henderson performed When You Were Mine on Sunrise and at shopping centres across Australia.

Are the movies Blood: The Last Vampire (2009 Film) and Jamesy Boy, from the same country?",no,no,1.0,1.0,True
1018,"Blood: The Last Vampire, released in Japan as, is a 2009 action horror film directed by Chris Nahon, produced by Ronny Yu, and starring Jun Ji- Hyun, Allison Miller, Liam Cunningham, Masiela Lusha, and Koyuki. An international co-production between French company Pathé and Hong Kong company Edko, the film is a live- action adaptation of the Production I.G anime, and its subsequent manga and television spin- offs. Like its source material, the film focuses on a half- human, half- vampire girl named Saya( Ji-hyun) who hunts full- blooded vampires in partnership with humans and seeks to destroy Onigen, the most powerful of vampires. The film was released in Japan and other Asian markets on 29 May 2009. It was released in the United Kingdom on 26 June 2009 and saw a limited release to theatres in the United States starting on 10 July 2009. It received mixed reviews, being negatively compared to its source material.

Blood: The Last Vampire is a 2000 anime film produced by Production I.G and SPE Visual Works and directed by Hiroyuki Kitakubo. The film premiered in theaters in Japan on November 18, 2000. A single- volume manga sequel, titled Blood: The Last Vampire 2000 and written by Benkyo Tamaoki, was published in Japan in 2001 by Kadokawa Shoten, and in English by Viz Media in November 2002 under the title Blood: The Last Vampire 2002. Three Japanese light novel adaptations have also been released for the series, along with a video game. It also spawned a fifty- episode anime series set in an alternate universe titled Blood+ as well as a second anime series, Blood- C. A live- action adaptation of the film was released in Japan in May 2009.

My Best Friend Is a Vampire( also known as I Was a Teenage Vampire) is a 1987 American comedy horror film directed by Jimmy Huston. The story revolves around a newly made vampire who is trying to live as a good vampire and not feed on humans. Jeremy is played by Robert Sean Leonard with René Auberjonois as Jeremy's vampire guidance counselor and David Warner as a vampire hunter. The film's themes include prejudice, identity, gender roles, and adolescence.

Which school was founded first, Catholic University Of Tachira or Sri Dharmaloka College?",sri dharmaloka college,sri dharmaloka college,1.0,1.0000000000000002,True
1019,"Sri Dharmaloka College is a national school in the Western province of Sri Lanka, situated near the Kelaniya Temple. The school was established in 1938 at the premises of Vidyalankara Pirivena. In the 1950s, the college moved to its current location on the Kelaniya premises.

Maliyadeva College (Sinhala:  ) is a national school controlled by the Sri Lankan central government. It is located in Kurunegala, Sri Lanka, and was established in 1888 by the Buddhist Theosophical Society, led by Colonel Henry Steel Olcott. It is one of Sri Lanka's oldest schools. Today, the school accommodates 5,000 students. The term Devans (Sinhala:) is used to refer to the former and present pupils of Maliyadeva College.

Methodist Girls' High School ( Metais Peka Uyartarap Paclai, also known as Methodist Girls' College) is a provincial school in Point Pedro, Sri Lanka. Founded in 1823 by British Methodist missionaries, it is one of Sri Lanka's oldest schools.

Who is the paternal grandfather of Daughter Of Julius Constantius?",colonel henry steel olcott,constantius chlorus,0.10108859837055206,0.0,False
1020,"Cornelia( c. 190s – c. 115 BC) was the second daughter of Publius Cornelius Scipio Africanus, the hero of the Second Punic War, and Aemilia Paulla. She is remembered as a prototypical example of a virtuous Roman woman. She was the mother of the Gracchi brothers, and the mother- in- law of Scipio Aemilianus.

Annia Galeria Aurelia Faustina (c. 151-after 165) was the eldest child of the Roman emperor Marcus Aurelius and his wife, Faustina the Younger. Her younger sister was Lucilla and her younger brother was Commodus. Her maternal grandparents were Antoninus Pius and Faustina the Elder, while her paternal grandparents were Domitia Lucilla and praetor Marcus Annius Verus. She was born and raised in Rome. The parents of Faustina betrothed her to Gnaeus Claudius Severus, whom she later married after 159. Gnaeus Claudius Severus was a Roman Senator of Pontian Greek descent that came from Pompeiopolis, a city in the Roman province of Galatia. After Faustina married Claudius Severus, they settled in Pompeiopolis. Faustina bore Claudius Severus a son, Tiberius Claudius Severus Proculus, who served as consul in 200.

Flavia Maxima Constantia (361/362 – 383) was the first empress consort of Gratian of the Western Roman Empire. According to Ammianus Marcellinus, Constantia was a posthumous child of Constantius II by his third wife Faustina. Her paternal grandparents were Constantine the Great and Fausta.

Who is the spouse of the director of film The Unholy Wife?",rod steiger,maureen o'sullivan,0.10151517391204834,0.0,False
1021,"The Unholy Wife is a 1957 Technicolor film noir crime film produced and directed by John Farrow at RKO Radio Pictures, but released by Universal Pictures as RKO was in the process of ceasing its film activities. The film features Diana Dors, Rod Steiger, Tom Tryon and Beulah Bondi. The screenplay was written by William Durkee and Jonathan Latimer The plot concerns a femme fatale named Phyllis( Diana Dors) who tells her sordid story from her prison cell in flashback.

The Unfaithful Wife is a 1969 French crime thriller film directed by Claude Chabrol. The film had a total of 682,295 admissions in France.

Unholy Partners is a 1941 black-and-white film directed by Mervyn LeRoy and starring Edward G. Robinson, Laraine Day, Edward Arnold, and Marsha Hunt. It was released by Metro-Goldwyn-Mayer.

What is the place of birth of Gerard I, Count Of Guelders's wife?",bingen am rhein,luxembourg,0.3112255036830902,0.0,False
1022,"Gerard I of Guelders (c. 1060 – 8 March 1129) was Count of Guelders (Gelre in Dutch). He was the son of Theodoric of Wassenberg. He may have been married to Clementia of Aquitaine, although that proposed marriage seems to be based on a falsified document. It is also possible that he married an unnamed daughter of William I, Count of Burgundy. Gerard had three children:

Gerberga of Lorraine( c. 925–995) was a lady of the highest European nobility who became the wife of Megingoz of Guelders around 945. She was a daughter of Godfrey, Count Palatine of Lotharingia and Ermentrude, possibly the eldest daughter of Charles the Simple. On her father's side she was a granddaughter of Gerhard I of Metz and Oda of Saxony, daughter of Otto I, Duke of Saxony. She founded the abbey of Vilich, northeast of Bonn. She died in 995. Megingoz died shortly afterwards, after 998.

Gerard II was Count of Guelders from March 1129 until his death on October 24, 1131. He was the son of Gerard I, Count of Guelders. Around 1116, Gerard married Ermgard of Zutphen, daughter of Otto II, Count of Zutphen and Judith of Arnstein. They had two children:

Who is Bertrand, Count Of Toulouse's child-in-law?",gerberga of lorraine,cecile of france,0.3831401467323303,0.20199309249791836,False
1023,"Françoise Marie de Bourbon, légitimée de France (4 May 1677 – 1 February 1749) was the youngest illegitimate daughter of Louis XIV of France and his maîtresse-en-titre, Françoise-Athénaïs, Marquise de Montespan. At the age of 14, she was wed to her first cousin Philippe d'Orléans, future Regent of France during the minority of Louis XV. Through four of the eight children she bore him in an unhappy marriage she became the ancestress of several of Europe's Roman Catholic monarchs of the 19th and 20th centuries, notably those of Belgium, Italy, Spain, and France.

Louise Henriette de Bourbon( 20 June 1726 – 9 February 1759), Mademoiselle de Conti at birth, was a French princess, who, by marriage, became Duchess of Chartres( 1743 – 1752), then Duchess of Orléans( 1752 – 1759) upon the death of her father- in- law. On 4 February 1752, her husband became the head of the House of Orléans, and the First Prince of the Blood( Premier prince du sang), the most important personage after the immediate members of the royal family. The new Duke of Orléans and his wife were then addressed as Monsieur le Prince and Madame la Princesse. Louise Henriette de Bourbon, Duchess of Orléans, was a grandmother of the French monarch Louis- Philippe King of the French, the Citizen King. Her descendants include the present- day pretenders to the throne of France and Italy and the kings of Spain and Belgium.

Louise Adélaïde de Bourbon (2 November 1696 – 20 November 1750) was a French princess of the Blood and member of the courts of Louis XIV and his successor Louis XV of France. She never married, but she had many illegitimate children.

Who is Charlotte Lee, Countess Of Lichfield's paternal grandmother?",louise de kérouaille,henrietta maria of france,0.43659695982933044,0.0,False
1024,"Charlotte Lee, Countess of Lichfield (5 September 1664 – 17 February 1718), formerly Lady Charlotte Fitzroy, was the illegitimate daughter of King Charles II of England by one of his best known mistresses, Barbara Villiers, 1st Duchess of Cleveland. Known for her beauty, she was married at age 12 to her husband, Edward Henry Lee, 1st Earl of Lichfield, with whom she had a large family.

Leonora, Countess of Lichfield, LVO( born 1 February 1949) was born Leonora Mary Grosvenor, a daughter of Robert Grosvenor, later the 5th Duke of Westminster, and his wife Hon Viola Maud Lyttelton. Lady Leonora grew up at Ely Lodge, in Blaney, Co. Fermanagh, Northern Ireland, before attending Sherborne School. On 8 March 1975, she married the Patrick Anson, 5th Earl of Lichfield at Chester Cathedral, and became Countess of Lichfield. She first met Lichfield when he photographed her as debutante of the year in 1967. In the 1997 New Year Honours, Leonora was made a Lieutenant of the Royal Victorian Order. They had three children together: The couple were divorced in 1986 and, as she has not remarried, the Countess retains her title. Lord Lichfield died on 11 November 2005. Since 1979, the Countess has been an extra lady- in- waiting to The Princess Royal.

Edward Henry Lee, 1st Earl of Lichfield (4 February 1663 – 14 July 1716) was an English peer, the son of a baronet, who at 14 years of age married one of the illegitimate daughters of King Charles II, Charlotte Lee, prior to which he was made Earl of Lichfield. They had a large family; Lady Lichfield bore him 18 children. He was a staunch Tory and followed James II to Rochester, Kent after the king's escape from Whitehall in December 1688. His subsidiary titles were Viscount Quarendon and Baron Spelsbury.

Where was the place of death of Maria Of Jülich-Berg's mother?",kew palace,kaster,0.36599576473236084,0.0,False
1025,"Gerberga of Gleiberg( c. 970 – aft. 1036) was a daughter of Herbert of Wetterau and Irmtrud of Avalgau( 957 – 1020). She married Henry of Schweinfurt and had the following children:

Countess Palatine Barbara of Zweibrücken-Neuburg (27 July 1559 – 5 March 1618) was a Countess Palatine of Zweibrücken by birth and by marriage Countess of Oettingen-Oettingen.

Maria of Brunswick- Wolfenbüttel( born: 13 January 1566 in Schladen; died: 13 August 1626 in Lauenburg) was a princess of Brunswick- Wolfenbüttel by birth and by marriage Duchess of Saxe- Lauenburg.

Which film has the director who died earlier, Maravil Thirivu Sookshikkuka or The Wild Geese?",maravil thirivu sookshikkuka,maravil thirivu sookshikkuka,0.9999999403953552,1.0000000000000002,True
1026,"Wild Geese is a lost 1927 silent film drama directed by Phil Goldstone and starring Belle Bennett and Russell Simpson. It was distributed by Tiffany-Stahl Pictures.

The Wild Geese is a 1978 British- Swiss war film directed by Andrew V. McLaglen and starring Richard Burton, Roger Moore, Richard Harris, and Hardy Krüger. The screenplay concerns a group of mercenaries in Africa. It was the result of a long- held ambition of its producer Euan Lloyd to make an all- star adventure film similar to The Guns of Navarone or Where Eagles Dare. The same producer and director were later responsible for The Sea Wolves. The screenplay by Reginald Rose was based on an unpublished novel titled The Thin White Line by Daniel Carney. The film was named The Wild Geese after the Wild Goose flag and shoulder patch used by Michael Mad Mike Hoare's Five Commando, ANC, which in turn was inspired by a 17th- century Irish mercenary army( see Flight of the Wild Geese). Carney's novel was subsequently published by Corgi Books under the same title as the film. The novel was based upon rumours and speculation following the 1968 landing of a mysterious aeroplane in Rhodesia, which was said to have been loaded with mercenaries and an African president believed to have been a dying Moïse Tshombe.

Wild Geese Calling is a 1941 American drama film directed by John Brahm and starring Henry Fonda and Joan Bennett. It was distributed by 20th Century-Fox. The screenplay was written by Horace McCoy, based on a novel by Stewart Edward White. The music score is by Alfred Newman.

Where did Louisa Garrett Anderson's mother die?",colwall,aldeburgh,0.31247031688690186,0.0,False
1027,"Dr Louisa Garrett Anderson, CBE (28 July 1873 – 15 November 1943) was a medical pioneer, a member of the Women's Social and Political Union, a suffragette, and social reformer. She was the daughter of the founding medical pioneer Elizabeth Garrett Anderson, whom she wrote a biography of in 1939. Louisa was the Chief Surgeon of the Women's Hospital Corps (WHC) and a Fellow of the Royal Society of Medicine. Her aunt, Dame Millicent Fawcett, was a British suffragist. Louisa Garrett Anderson never married.

Angela Coleman (born 1963), daughter of New Orleans Fourth Municipal District Assessor Betty Jefferson, was one of four individuals indicted in 2009 by federal grand jury for the U.S. Justice Department's Eastern District of Louisiana. The charges on violations of the Racketeer Influenced and Corrupt Organizations (RICO) Act were also directed against Betty Jefferson, Mose Jefferson, and Mose Jefferson's companion Renée Gill Pratt.

Linda Anderson( born 1941) is an American folk artist. Anderson, born in Floyd County, Georgia, was self- taught. Her work is included in the collections of the Whitney Museum of American Art, the High Museum of Art and the Museum of Contemporary Art, Georgia.

Who is the paternal grandfather of William De Ferrers, 4Th Earl Of Derby?",william de ferrers 5th earl of derby,robert de ferrers 2nd earl of derby,0.9130847454071045,0.5586177528223194,False
1028,"William I de Ferrers, 3rd Earl of Derby (died 1190) was a 12th-century English Earl who resided in Tutbury Castle in Staffordshire and was head of a family which controlled a large part of Derbyshire known as Duffield Frith. He was also a Knight Templar. William was the son of Robert de Ferrers, 2nd Earl of Derby, and his wife, Margaret Peverel. He succeeded his father as Earl of Derby in 1162. He was married to Sybil, the daughter of William de Braose, 3rd Lord of Bramber, and Bertha of Hereford.

Robert de Ferrers, 6th Earl of Derby (1239–1279) was an English nobleman. He was born at Tutbury Castle in Staffordshire, England, the son of William de Ferrers, 5th Earl of Derby, by his second wife Margaret de Quincy (born 1218), a daughter of Roger de Quincy, 2nd Earl of Winchester and Helen of Galloway.

William III de Ferrers, 5th Earl of Derby (about 1193 – 28 March 1254), was an English nobleman and major landowner, unable through illness to take much part in national affairs. From his two marriages, he left numerous children who married into noble and royal families of England, France, Scotland and Wales.

When did William Ii Crispo's father die?",1190,1397,0.7169007062911987,0.0,False
1029,"William II Crispo (Guglielmo in Italian; 1390–1463) was the fifteenth Duke of the Archipelago, from 1453 to 1463. He was the son of the tenth Duke Francesco I Crispo and wife Fiorenza I Sanudo, Lady of Milos.

Anthony Crispo( or Antonio; 1429/1430- 1494), became Lord of Syros in 1463 after his older brother Francesco's death. He was the youngest son of Nicholas Crispo, Lord of Syros, and wife Valenza- Eudokia Komnena, and brother of Francesco II, sixteenth Duke of the Archipelago. He married ... de Paterno, without issue.

Eros Poli( born 6 August 1963 in Isola della Scala, Veneto) is an Italian former professional racing cyclist of the 1990s, notably employed as Mario Cipollini's lead- out man in bunch sprints.

What is the place of birth of the director of film Temptation Of A Monk?",isola della scala veneto,macau,0.1317252516746521,0.0,False
